FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,DEP_AMORT_EXP_OPS,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
106484062,CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY,20231,2023-01-01,2023-03-31,Open,Solano,03 - North Bay,408,Investor - Corp.,Psychiatric Health Facilities,,209-478-5291,2201 TUOLUMNE ST,VALLEJO,94589,MARIA STEFANOU,16,16,16,0,0,0,0,91,0,0,0,0,0,91,0,0,0,0,0,1196,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247348,0,0,0,0,0,1247348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247348,0,0,0,0,0,1247348,254811,1311211,209500,0,0,0,0,0,0,27558.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106390846,DAMERON HOSPITAL ASSOCIATION,20231,2023-01-01,2023-03-31,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,,209-944-5550,525 WEST ACACIA ST,STOCKTON,95203,TERRI DAY,202,202,41,207,155,76,233,0,0,27,46,3,13,760,0,959,851,400,1113,0,0,104,169,9,52,3657,0,1356,1055,719,5417,0,0,1029,1141,49,395,11161,37621642,33771029,11434524,41780926,0,0,5077825,10888516,38396,2994845,143607703,36751367,25767552,6730174,56091837,0,0,11049425,26388028,215647,6111095,169105125,2563988,65805238,53031014,16662477,89615721,0,0,0,14709665,27726293,0,254043,0,0,0,5354587,275723026,0,0,0,0,0,8567771,6507567,1502221,8257043,0,0,1417585,6986263,0,3751352,36989802,6119611,41070818,796620,580,0,0,0,0,60816,43817125.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190232,DEL AMO HOSPITAL,20231,2023-01-01,2023-03-31,Open,Los Angeles,11 - Los Angeles,931,Investor - Corp.,Comparable,,310-530-1151,23700 CAMINO DEL SOL,TORRANCE,90505,MARIKO YAMADA,166,166,166,136,107,509,0,272,0,277,424,1,8,1734,0,1806,1348,3461,0,1728,0,1750,2727,2,34,12856,0,919,208,0,0,0,0,598,935,0,0,2660,3413340,2547720,6541290,0,3265920,0,3307500,5153508,3780,64260,24297318,364140,71940,0,0,0,0,209890,391725,0,0,1037695,0,1250971,983366,3420867,0,0,1707962,0,1213247,2664260,0,3780,0,0,0,0,11244453,0,0,0,0,0,2526509,1636294,3120423,0,1557958,0,2304143,2880973,0,64260,14090560,12897,10765689,304086,3988,0,0,0,0,0,1846771.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106331164,DESERT REGIONAL MEDICAL CENTER,20231,2023-01-01,2023-03-31,Open,Riverside,12 - Inland Counties,1105,Investor - Corp.,Comparable,,760-323-6511,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,92262,MICHELE FINNEY,385,364,297,867,1016,333,1363,0,0,149,700,27,57,4512,0,5031,6992,3346,6143,0,0,897,3486,108,211,26214,0,5656,3590,1489,13271,1,0,1050,6942,116,643,32758,190734381,272542570,119786165,257515398,0,0,41118192,159787895,6344509,8314347,1056143457,82641811,77384009,16601629,135769912,2527,0,16529064,86465425,1816752,8294660,425505789,6643340,250281028,325800997,119512451,354066847,0,2451,0,47951134,176637973,0,7778951,0,0,0,15291337,1303966509,0,0,0,0,0,23095164,24125582,16875343,39218463,76,0,9184801,64664809,382310,136189,177682737,791538,152083231,0,-103575,0,0,0,0,464033,69751992.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9987862.0,9943853.0,12524107.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106364144,DESERT VALLEY HOSPITAL,20231,2023-01-01,2023-03-31,Open,San Bernardino,12 - Inland Counties,1211,Investor - Corp.,Comparable,,760-241-8000,16850 BEAR VALLEY ROAD,VICTORVILLE,92395,DANA ROESLER,148,138,148,438,702,164,818,0,0,180,122,0,46,2470,0,2383,3005,956,3029,0,0,718,528,0,86,10705,0,2300,2825,739,6073,0,0,1873,1455,0,1388,16653,35246883,50490074,12415853,41683123,0,0,9653722,10715104,0,1085464,161290223,13554011,16116958,3073543,26608830,0,0,8312966,6594855,0,2096851,76358014,2506653,38958447,58033119,15153780,61120215,-892342,0,0,14768453,7304453,0,0,0,0,0,100948,197053726,1513191,0,0,0,1513191,9842447,10087104,1227958,7171738,0,0,3198235,10005506,0,574714,42107702,639024,37563804,0,0,0,0,0,0,1116515,69834691.0,0,24.0,74.0,126.0,1247449.0,606403.0,1393267.0,0.0,0.0,460585.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190681,DOCS SURGICAL HOSPITAL,20231,2023-01-01,2023-03-31,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,323-930-1040,6000 SAN VICENTE BOULEVARD,LOS ANGELES,90036,KHAWAR SIDDIQUE,17,17,3,64,0,0,0,0,0,70,0,0,1,135,0,78,0,0,0,0,0,87,0,0,8,173,0,10,0,0,0,0,0,21,0,0,2,33,7928860,0,0,0,0,0,11829631,0,0,395501,20153992,753824,0,0,0,0,0,2001671,0,0,214749,2970244,0,7171450,0,0,0,0,0,0,12286980,0,0,0,0,0,0,542350,20000780,0,0,0,0,0,1511234,0,0,0,0,0,1544322,0,0,67900,3123456,2050,3981314,0,0,0,0,0,0,0,7741347.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106392287,DOCTORS HOSPITAL OF MANTECA,20231,2023-01-01,2023-03-31,Open,San Joaquin,06 - North San Joaquin,507,Investor - Corp.,Comparable,,209-823-3111,1205 EAST NORTH STREET,MANTECA,95336,ELEZE ARMSTRONG,73,73,40,199,168,29,297,0,0,23,112,2,3,833,0,907,849,150,1126,0,0,125,309,10,3,3479,0,2527,1926,564,6242,0,0,480,4055,7,577,16378,37992822,33528992,6681515,52653640,0,0,4573474,17161372,278807,275306,153145928,30960545,31157516,8465053,78525978,0,0,4835662,49475187,234133,4569292,208223366,1759097,64573648,61734716,14042835,125700448,0,0,0,8790434,50647899,0,511952,0,0,0,4404623,332165652,0,0,0,0,0,4379719,2951792,1103733,5479170,0,0,514825,14745607,988,27808,29203642,111816,31503201,0,97469,0,0,0,0,124639,20502062.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540668.0,622169.0,1604.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106331293,DOCTORS HOSPITAL OF RIVERSIDE,20231,2023-01-01,2023-03-31,Open,Riverside,12 - Inland Counties,1111,Investor - Corp.,Comparable,,951-688-2211,3865 JACKSON STREET,RIVERSIDE,92503,DAVID BATISTA,193,193,86,228,311,110,504,0,0,28,177,0,89,1447,0,1577,1501,541,2228,0,0,91,632,0,394,6964,0,715,1320,1338,7369,0,0,228,2804,6,698,14478,28356319,26925415,7946535,35586907,0,0,1542088,11666835,0,5190303,117214402,6428576,16416971,6895225,35698056,0,0,815635,13023761,58472,3086439,82423135,307562,29211855,35766810,13324044,63167589,-300000,0,0,1974859,19352820,0,423682,0,0,0,7477661,170706882,0,0,0,0,0,5573040,7575576,1817716,8117374,0,0,382864,5337776,0,126309,28930655,212431,29859763,0,100410,0,0,0,0,1562081,62351858.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106500852,DOCTORS MEDICAL CENTER - MODESTO,20231,2023-01-01,2023-03-31,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Comparable,,209-578-1211,1441 FLORIDA AVENUE,MODESTO,95350,JAY KRISHNASWAMY,461,461,391,1054,1142,938,2057,0,0,102,682,23,38,6036,0,6872,7439,6034,9251,0,0,418,3270,143,203,33630,0,6441,4655,1651,15585,0,0,576,6023,52,1198,36181,327703365,340699061,150553019,427858708,0,0,16522250,162025923,8033075,10122858,1443518259,82467004,113527253,25974881,236291521,0,0,10763740,97473100,1186806,20575240,588259545,16321380,382323941,426293287,159423532,633720034,-2665131,0,0,24087192,190134580,0,8830042,0,0,0,26362849,1864831706,0,0,0,0,0,27846428,27933027,19769499,30430195,0,0,3011486,57182622,389839,383002,166946098,703724,181401279,0,-27598,0,0,0,0,1034596,89383471.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15459834.0,8509209.0,560874.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106440755,DOMINICAN HOSPITAL,20231,2023-01-01,2023-03-31,Open,Santa Cruz,08 - Mid-Coast,703,Non Profit Corp.,Comparable,,831-462-7700,1555 SOQUEL DRIVE,SANTA CRUZ,95065,NANETTE MICKIEWICZ,222,222,176,1178,283,82,541,0,0,60,419,13,0,2576,0,6739,1754,592,3172,0,0,328,1783,36,0,14404,0,10913,3647,848,8371,0,0,1162,12144,1463,688,39236,196804896,47900948,15865291,82037876,0,0,9178406,55516735,1555713,0,408859865,72959845,19624860,5043011,42794974,0,0,6591065,53097275,3445817,533537,204090384,687300,229266785,58350000,17982300,111220118,0,0,0,12558220,56159410,0,6092227,0,0,0,958902,493275262,132991,0,0,402525,535516,38298740,8706298,2408697,13313774,0,0,2673302,52474758,2047339,287595,120210503,709612,121126654,0,18153046,0,0,0,0,1816997,146222885.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,20231,2023-01-01,2023-03-31,Open,Los Angeles,11 - Los Angeles,925,Investor - Ptnr.,Comparable,,323-268-5514,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,VICTOR CARRASCO,127,127,61,57,151,123,348,0,0,12,34,0,9,734,2,294,519,729,2567,0,0,36,78,0,36,4259,1903,151,292,334,1807,0,0,98,124,0,841,3647,5858788,9507309,9585303,32256956,0,0,386025,1264959,0,680787,59540127,1252739,2975782,2104676,10868481,0,0,783728,1158032,0,470114,19613552,171809,5808484,10613434,11260472,38354461,-1879286,0,0,854276,1848680,0,0,0,0,0,906202,67938532,0,1864008,0,0,1864008,1303043,1869657,2308793,6634984,0,0,315477,574311,0,72890,13079155,56095,16240279,0,-1632305,0,0,0,0,6126,8842529.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106320859,EASTERN PLUMAS HEALTH CARE,20231,2023-01-01,2023-03-31,Open,Plumas,01 - Northern California,217,District,Comparable,Rural,530-832-6500,500 1ST AVE,PORTOLA,96122,DOUGLAS MCCOY,76,75,61,11,3,1,1,0,0,1,0,1,1,19,0,274,29,4576,24,0,0,12,0,1,199,5115,4788,4964,227,1156,2127,11,0,3109,19,47,342,12002,1182590,142718,1165802,1309216,0,0,85701,0,1,99500,3985528,3731221,380788,523149,1627933,3629,0,1690200,91911,20628,140577,8210036,227372,2196868,168430,399340,1599673,-8893,125,0,484376,9265,0,43027,0,0,0,61763,5181346,0,0,0,0,0,2716944,355076,1298504,1337476,3504,0,1291525,82646,-22399,-49058,7014218,2173150,10017129,836195,291500,0,0,0,0,541797,11120349.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106014233,EDEN MEDICAL CENTER,20231,2023-01-01,2023-03-31,Open,Alameda,05 - East Bay,421,Non Profit Corp.,Comparable,,510-727-2700,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,SHANNON THOMAS,130,130,130,678,355,134,403,0,0,68,463,12,51,2164,0,3858,1966,986,2158,0,0,392,1966,58,187,11571,0,1797,823,435,3282,2,0,300,2404,225,336,9604,77037863,39939581,15725854,41471060,0,0,7414161,38340229,1004774,3621678,224555200,36305444,18802649,4077664,33305184,20185,0,4716054,37372622,2462428,3648280,140710510,3073899,90487413,46738056,18272122,56207688,0,18708,0,7668517,31264208,0,3467202,0,0,0,4166011,261363824,0,0,0,0,0,22449707,11984404,1520832,18560361,1477,0,4345000,43654548,0,1385557,103901886,3087270,97493936,0,1872397,0,0,0,0,2622320,232384252.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106331168,EISENHOWER MEDICAL CENTER,20231,2023-01-01,2023-03-31,Open,Riverside,12 - Inland Counties,1105,Non Profit Corp.,Comparable,,760-773-1228,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,MARTIN MASSIELLO,437,403,257,2304,1534,174,776,0,0,243,948,1,31,6011,0,8971,6353,659,2836,0,0,846,3086,3,83,22837,0,155443,32432,711,11656,0,0,10082,72796,29,5000,288149,263406091,178067434,17735376,71562304,0,0,22413779,88874133,76382,3856010,645991509,354467287,110552467,5587200,63672025,0,0,24394689,156967465,156680,13572181,729369994,11103100,506323769,240275107,16463771,124015748,0,0,0,27562117,164160458,0,233063,0,0,0,8484872,1098622005,0,0,0,0,0,111738741,48239120,6817831,11171210,0,0,10900278,80381591,0,7490727,276739498,8166808,291744448,0,20681245,0,0,0,0,33840042,560479890.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106430763,EL CAMINO HEALTH,20231,2023-01-01,2023-03-31,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Comparable,,650-940-7000,2500 GRANT ROAD,MOUNTAIN VIEW,94040,DAN WOODS,454,454,454,1784,722,120,464,0,0,108,2259,25,14,5496,0,10333,4371,741,2719,0,0,598,8651,148,56,27617,0,15632,6001,714,4533,0,0,900,26339,91,1358,55568,287187995,126450524,14508491,64641954,0,0,18346446,227997781,4991465,2797722,746922378,232988785,84304862,7438423,44467461,0,0,9017367,299336820,6854240,5153223,689561181,1274670,452849507,184094227,20226711,100709852,0,0,0,21192777,300940414,0,11745643,0,0,0,6502191,1099535992,0,0,0,0,0,67297115,26633641,1695043,8399354,0,0,5939461,225434138,100061,1448754,336947567,7989748,304540008,0,57325490,0,0,0,0,7204280,1065990896.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106130699,EL CENTRO REGIONAL MEDICAL CENTER,20231,2023-01-01,2023-03-31,Open,Imperial,14 - San Diego/Imperial,1424,City/County,Comparable,,760-339-7100,1415 ROSS AVENUE,EL CENTRO,92243,MATTHEW JENUSAITIS,161,161,161,348,129,73,125,0,0,33,52,0,8,768,0,2072,836,230,566,0,0,175,301,0,27,4207,0,14404,3388,1165,28971,0,0,3906,5973,53,411,58271,21861015,8993764,4661582,6844128,0,0,1985822,3681220,0,235333,48262864,42411197,15870743,3112200,43005173,0,0,9421349,13975069,627119,579566,129002416,896484,49936715,24938659,7742083,39347904,-741147,0,0,8508557,9737925,0,2437597,0,0,0,420,142805197,0,0,0,0,0,13939758,-74151,772846,9263795,0,0,2898615,7918364,-274866,15722,34460083,1833054,43997571,0,885991,0,0,0,0,1466940,140256929.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,20231,2023-01-01,2023-03-31,Open,Los Angeles,11 - Los Angeles,915,Non Profit Corp.,Comparable,,626-331-7331,250 SOUTH GRAND AVENUE,GLENDORA,91741,RAJESH SHARMA,105,105,75,316,387,41,281,0,0,2,194,11,16,1248,0,1621,2297,212,1594,0,0,12,880,47,69,6732,0,1863,1841,496,4922,0,0,140,3550,73,461,13346,23921508,31825053,3178798,22408889,0,0,227741,14121309,822116,1215350,97720764,9705995,12752926,2714488,25844579,0,0,665734,20723181,394965,2493941,75295809,1143051,27743543,37007524,5466339,45341047,0,0,0,728218,25466179,0,1217081,0,0,0,3096445,147209427,0,0,0,0,0,5883960,7570455,426947,2912421,0,0,165257,8235260,0,612846,25807146,244712,26877007,0,255443,0,0,0,0,491812,31151115.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,20231,2023-01-01,2023-03-31,Open,Los Angeles,11 - Los Angeles,915,Non Profit Corp.,Comparable,,626-858-8541,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,RAJESH SHARMA PRES & CFO,516,516,332,1050,1139,687,1542,0,0,19,889,57,39,5422,0,6174,6887,3748,6697,0,0,58,3751,243,254,27812,0,5087,6218,3099,24575,0,0,349,11136,498,1496,52458,81437288,107399508,38447791,94707433,0,0,1480886,58244496,2603787,4297139,388618328,24645933,35160957,10147001,90177569,0,0,1365987,43871288,908485,8588870,214866090,4023500,81678510,116294722,42288357,168188519,-2609238,0,0,2486831,74137148,0,3512272,0,0,0,8535185,498535806,0,1785428,0,0,1785428,24404711,26265743,8915673,18481911,0,0,360042,27978636,0,327324,106734040,1296877,119348995,4367892,703533,0,0,314929,1470499,12289716,189642748.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106500867,EMANUEL MEDICAL CENTER,20231,2023-01-01,2023-03-31,Open,Stanislaus,06 - North San Joaquin,516,Investor - Ptnr.,Comparable,,209-664-5000,825 DELBON AVENUE,TURLOCK,95382,MURALI NAIDU,209,209,105,557,369,103,694,0,0,31,307,13,26,2100,0,2816,2074,409,2640,0,0,113,994,32,83,9161,0,5406,3022,1284,12180,0,0,455,6264,39,706,29356,110799657,73288799,16541792,105165598,0,0,4715087,48112102,1223882,3782480,363629397,122707335,71352498,23092964,209275728,0,0,12770474,114499559,1238440,13769981,568706979,8437306,218539633,135615548,36883749,302630546,0,0,0,13987894,123430047,0,2462322,0,0,0,15094671,857081716,0,0,0,0,0,14967359,9025749,2751007,11810780,0,0,2705316,33947294,0,47155,75254660,860506,70921740,0,210930,0,0,0,0,123021,45027873.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874495.0,1808497.0,89323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190280,ENCINO HOSPITAL MEDICAL CENTER,20231,2023-01-01,2023-03-31,Open,Los Angeles,11 - Los Angeles,905,Investor - Corp.,Comparable,,818-995-5002,16237 VENTURA BOULEVARD,ENCINO,91436,EM GARCIA,148,148,148,354,67,16,56,0,0,51,0,0,5,549,0,3356,452,250,881,0,0,516,0,0,21,5476,0,336,151,84,732,0,0,691,0,0,221,2215,29070377,5443882,2119624,9197911,0,0,6501447,0,0,285071,52618312,2242066,1302903,417715,3751473,0,0,2853750,0,0,772473,11340380,1342917,24803290,4110946,2315622,11428910,-165,0,0,8367830,0,0,14930,0,0,0,54924,52439204,0,0,0,0,0,6330604,2621129,221882,1520474,0,0,987367,0,0,-161968,11519488,96803,13394252,0,0,0,0,0,0,86139,20584616.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106154022,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD,20231,2023-01-01,2023-03-31,Open,Kern,09 - Central,617,Investor - Corp.,Comparable,,661-323-5500,5001 COMMERCE DRIVE,BAKERSFIELD,93309,MARTHA SAMORA,86,86,75,232,67,29,65,0,0,51,44,0,0,488,0,2823,777,330,695,0,0,572,479,0,0,5676,0,0,0,0,0,0,0,0,0,0,0,0,8622995,2350175,930994,2137393,0,0,1681317,1499574,0,0,17222448,0,0,0,0,0,0,0,0,0,0,0,275305,1748779,1120370,488464,1242614,0,0,0,776369,623783,0,0,0,0,0,0,6275684,0,0,0,0,0,6598911,1229805,442530,894779,0,0,904948,875791,0,0,10946764,0,10084826,0,13029,0,0,0,0,504760,8868316.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106504079,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,20231,2023-01-01,2023-03-31,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Comparable,,209-857-3300,1303 MABLE AVE,MODESTO,95355,BETH BACHER,50,50,39,152,16,3,36,0,0,0,38,0,11,256,0,2000,286,48,469,0,0,0,512,0,141,3456,0,0,0,0,0,0,0,0,0,0,0,0,6000828,855024,144401,1372082,0,0,0,1508714,0,429862,10310911,0,0,0,0,0,0,0,0,0,0,0,110939,769724,241771,86993,809900,0,0,0,0,727267,0,0,0,0,0,159541,2906135,0,0,0,0,0,5153887,604201,56561,553884,0,0,0,769912,0,266331,7404776,11570,6358052,0,0,0,0,0,0,28664,1233732.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106334678,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,20231,2023-01-01,2023-03-31,Open,Riverside,12 - Inland Counties,1111,Investor - Corp.,Comparable,,951-246-6500,35470 WHITEWOOD ROAD,MURRIETA,92563,PERRY EBELTOFT,50,50,40,109,43,9,56,0,0,7,38,0,0,262,0,1473,593,100,791,0,0,83,478,0,0,3518,0,0,0,0,0,0,0,0,0,0,0,0,4492976,1810051,304224,2351400,0,0,250277,1436077,0,0,10645005,0,0,0,0,0,0,0,0,0,0,0,263741,879695,426316,191588,1353475,0,0,0,147214,708496,0,0,0,0,0,0,3970525,0,0,0,0,0,3501963,1338889,105099,939667,0,0,96862,692000,0,0,6674480,1030,6684969,0,0,0,0,0,0,54357,1542513.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106304585,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TUSTIN,20231,2023-01-01,2023-03-31,Open,Orange,13 - Orange,1015,Investor - Ptnr.,Comparable,,714-832-9200,15120 KENSINGTON PARK DRIVE,TUSTIN,92782,PAULA REDMOND,65,65,60,177,63,0,30,0,0,12,92,0,0,374,0,2256,994,0,404,0,0,147,1251,0,0,5052,0,0,0,0,0,0,0,0,0,0,0,0,7173107,3154387,0,1214746,0,0,453588,3897787,0,0,15893615,0,0,0,0,0,0,0,0,0,0,0,187033,2048204,1344275,0,728180,0,0,0,196071,1980331,0,0,0,0,0,0,6484094,0,0,0,0,0,5040491,1772991,0,472272,0,0,252180,1871587,0,0,9409521,7860,8425581,0,18744,0,0,0,0,0,3191652.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106040962,ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20231,2023-01-01,2023-03-31,Open,Butte,01 - Northern California,219,Non Profit Corp.,Comparable,,530-332-7300,1531 ESPLANADE,CHICO,95926,MIKE WILTERMOOD,338,317,237,2291,287,129,799,0,0,165,681,5,25,4382,0,11730,1764,984,3349,0,0,530,2523,31,86,20997,0,38910,5146,2170,20692,0,0,9598,30912,147,4065,111640,301881123,46223300,23581953,83874965,0,0,16101247,69274461,94569,2786069,543817687,216151540,34197786,13026325,101781543,0,0,35562488,131119845,412536,5987575,538239638,6314109,441534717,71134382,23566442,170745948,0,0,0,33808865,117374587,0,2668905,0,0,0,8536317,875684272,0,0,0,0,0,76085736,9030176,12620908,14638718,0,0,17208826,79101087,0,-2312398,206373053,807787,211307642,0,8082414,0,0,0,0,3466291,242434826.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
